CODE,YEAR,DISEASE_CODE,CASES
CZE,2004,NTETANUS,0.0
CZE,2004,PERTUSSIS,373.0
CZE,2004,POLIO,0.0
CZE,2004,RUBELLA,31.0
CZE,2004,TTETANUS,0.0
CZE,2004,YFEVER,0.0
CZE,2003,CRS,0.0
CZE,2003,DIPHTHERIA,0.0
CZE,2003,MEASLES,30.0
CZE,2003,MUMPS,753.0
CZE,2003,NTETANUS,0.0
CZE,2003,PERTUSSIS,342.0
CZE,2003,POLIO,0.0
CZE,2003,RUBELLA,28.0
CZE,2003,TTETANUS,0.0
CZE,2003,YFEVER,0.0
CZE,2002,CRS,0.0
CZE,2002,DIPHTHERIA,0.0
CZE,2002,MEASLES,4.0
CZE,2002,MUMPS,748.0
CZE,2002,NTETANUS,0.0
CZE,2002,PERTUSSIS,329.0
CZE,2002,POLIO,0.0
CZE,2002,RUBELLA,3156.0
CZE,2002,TTETANUS,0.0
CZE,2002,YFEVER,0.0
CZE,2001,CRS,0.0
CZE,2001,DIPHTHERIA,0.0
CZE,2001,MEASLES,6.0
CZE,2001,MUMPS,107.0
CZE,2001,NTETANUS,0.0
CZE,2001,PERTUSSIS,124.0
CZE,2001,POLIO,0.0
CZE,2001,RUBELLA,894.0
CZE,2001,TTETANUS,3.0
CZE,2001,YFEVER,0.0
CZE,2000,CRS,0.0
CZE,2000,DIPHTHERIA,0.0
CZE,2000,MEASLES,9.0
CZE,2000,MUMPS,120.0
CZE,2000,NTETANUS,0.0
CZE,2000,PERTUSSIS,187.0
CZE,2000,POLIO,0.0
CZE,2000,RUBELLA,743.0
CZE,2000,TTETANUS,1.0
CZE,1999,CRS,0.0
CZE,1999,DIPHTHERIA,0.0
CZE,1999,MEASLES,2.0
CZE,1999,MUMPS,117.0
CZE,1999,NTETANUS,0.0
CZE,1999,PERTUSSIS,97.0
CZE,1999,POLIO,0.0
CZE,1999,RUBELLA,974.0
CZE,1999,TTETANUS,0.0
CZE,1999,YFEVER,
CZE,1998,DIPHTHERIA,0.0
CZE,1998,MEASLES,19.0
CZE,1998,NTETANUS,0.0
CZE,1998,PERTUSSIS,25.0
CZE,1998,POLIO,0.0
CZE,1998,TTETANUS,1.0
CZE,1998,YFEVER,
CZE,1997,DIPHTHERIA,0.0
CZE,1997,MEASLES,14.0
CZE,1997,NTETANUS,0.0
CZE,1997,PERTUSSIS,114.0
CZE,1997,POLIO,0.0
CZE,1997,TTETANUS,2.0
CZE,1997,YFEVER,
CZE,1996,DIPHTHERIA,0.0
CZE,1996,MEASLES,10.0
CZE,1996,NTETANUS,0.0
CZE,1996,PERTUSSIS,121.0
CZE,1996,POLIO,0.0
CZE,1996,TTETANUS,0.0
CZE,1996,YFEVER,
CZE,1995,DIPHTHERIA,1.0
CZE,1995,MEASLES,5.0
CZE,1995,NTETANUS,0.0
CZE,1995,PERTUSSIS,22.0
CZE,1995,POLIO,0.0
CZE,1995,TTETANUS,2.0
CZE,1995,YFEVER,
CZE,1994,DIPHTHERIA,0.0
CZE,1994,MEASLES,9.0
CZE,1994,NTETANUS,0.0
CZE,1994,PERTUSSIS,75.0
CZE,1994,POLIO,0.0
CZE,1994,TTETANUS,3.0
CZE,1994,YFEVER,
CZE,1993,DIPHTHERIA,1.0
CZE,1993,MEASLES,14.0
CZE,1993,NTETANUS,0.0
CZE,1993,PERTUSSIS,72.0
CZE,1993,POLIO,0.0
CZE,1993,TTETANUS,2.0
CZE,1993,YFEVER,
CZE,1992,DIPHTHERIA,0.0
CZE,1992,MEASLES,416.0
CZE,1992,NTETANUS,0.0
CZE,1992,PERTUSSIS,9.0
CZE,1992,POLIO,0.0
CZE,1992,TTETANUS,1.0
CZE,1992,YFEVER,
CZE,1991,DIPHTHERIA,0.0
CZE,1991,MEASLES,839.0
CZE,1991,NTETANUS,0.0
CZE,1991,PERTUSSIS,33.0
CZE,1991,POLIO,0.0
CZE,1991,TTETANUS,1.0
CZE,1991,YFEVER,
CZE,1990,DIPHTHERIA,0.0
CZE,1990,MEASLES,2420.0
CZE,1990,NTETANUS,
CZE,1990,PERTUSSIS,48.0
CZE,1990,POLIO,
CZE,1990,TTETANUS,
CZE,1990,YFEVER,
CZE,1989,DIPHTHERIA,
CZE,1989,MEASLES,
CZE,1989,NTETANUS,
CZE,1989,PERTUSSIS,
CZE,1989,POLIO,
CZE,1989,TTETANUS,
CZE,1989,YFEVER,
CZE,1988,DIPHTHERIA,
CZE,1988,MEASLES,
CZE,1988,NTETANUS,
CZE,1988,PERTUSSIS,
CZE,1988,POLIO,
CZE,1988,TTETANUS,
CZE,1988,YFEVER,
CZE,1987,DIPHTHERIA,
CZE,1987,MEASLES,
CZE,1987,NTETANUS,
CZE,1987,PERTUSSIS,
CZE,1987,POLIO,
CZE,1987,TTETANUS,
CZE,1987,YFEVER,
CZE,1986,DIPHTHERIA,
CZE,1986,MEASLES,
CZE,1986,NTETANUS,
CZE,1986,PERTUSSIS,
CZE,1986,POLIO,
CZE,1986,TTETANUS,
CZE,1986,YFEVER,
CZE,1985,DIPHTHERIA,
CZE,1985,MEASLES,
CZE,1985,NTETANUS,
CZE,1985,PERTUSSIS,
CZE,1985,POLIO,
CZE,1985,TTETANUS,
CZE,1985,YFEVER,
CZE,1984,DIPHTHERIA,
CZE,1984,MEASLES,
CZE,1984,NTETANUS,
CZE,1984,PERTUSSIS,
CZE,1984,POLIO,
CZE,1984,TTETANUS,
CZE,1984,YFEVER,
CZE,1983,DIPHTHERIA,
CZE,1983,MEASLES,
CZE,1983,NTETANUS,
CZE,1983,PERTUSSIS,
CZE,1983,POLIO,
CZE,1983,TTETANUS,
CZE,1983,YFEVER,
CZE,1982,DIPHTHERIA,
CZE,1982,MEASLES,
CZE,1982,NTETANUS,
CZE,1982,PERTUSSIS,
CZE,1982,POLIO,
CZE,1982,TTETANUS,
CZE,1982,YFEVER,
CZE,1981,DIPHTHERIA,
CZE,1981,MEASLES,
CZE,1981,NTETANUS,
CZE,1981,PERTUSSIS,
CZE,1981,POLIO,
CZE,1981,TTETANUS,
CZE,1981,YFEVER,
CZE,1980,DIPHTHERIA,
CZE,1980,MEASLES,
CZE,1980,NTETANUS,
CZE,1980,PERTUSSIS,
CZE,1980,POLIO,
CZE,1980,TTETANUS,
CZE,1980,YFEVER,
DEU,2023,CRS,0.0
DEU,2023,DIPHTHERIA,135.0
DEU,2023,INVASIVE_MENING,254.0
DEU,2023,MEASLES,79.0
DEU,2023,MUMPS,329.0
DEU,2023,NTETANUS,
DEU,2023,PERTUSSIS,2318.0
DEU,2023,RUBELLA,8.0
DEU,2023,TTETANUS,
DEU,2023,TYPHOID,79.0
DEU,2023,YFEVER,0.0
DEU,2022,CRS,0.0
DEU,2022,DIPHTHERIA,171.0
DEU,2022,INVASIVE_MENING,140.0
DEU,2022,MEASLES,15.0
DEU,2022,MUMPS,260.0
DEU,2022,NTETANUS,
DEU,2022,PERTUSSIS,1190.0
DEU,2022,POLIO,
DEU,2022,RUBELLA,8.0
DEU,2022,TTETANUS,
DEU,2022,TYPHOID,45.0
DEU,2022,YFEVER,0.0
DEU,2021,CRS,0.0
DEU,2021,DIPHTHERIA,21.0
DEU,2021,INVASIVE_MENING,74.0
DEU,2021,JAPENC,
DEU,2021,MEASLES,10.0
DEU,2021,MUMPS,114.0
DEU,2021,NTETANUS,
DEU,2021,PERTUSSIS,774.0
DEU,2021,POLIO,0.0
DEU,2021,RUBELLA,9.0
DEU,2021,TTETANUS,
DEU,2021,TYPHOID,26.0
DEU,2021,YFEVER,0.0
DEU,2020,CRS,0.0
DEU,2020,DIPHTHERIA,16.0
DEU,2020,INVASIVE_MENING,127.0
DEU,2020,JAPENC,
DEU,2020,MEASLES,76.0
DEU,2020,MUMPS,338.0
DEU,2020,NTETANUS,
DEU,2020,PERTUSSIS,3462.0
DEU,2020,POLIO,0.0
DEU,2020,RUBELLA,18.0
DEU,2020,TTETANUS,
DEU,2020,TYPHOID,26.0
DEU,2020,YFEVER,0.0
DEU,2019,CRS,0.0
DEU,2019,DIPHTHERIA,15.0
DEU,2019,JAPENC,
DEU,2019,MEASLES,514.0
DEU,2019,MUMPS,594.0
DEU,2019,NTETANUS,
DEU,2019,PERTUSSIS,10302.0
DEU,2019,POLIO,0.0
DEU,2019,RUBELLA,58.0
DEU,2019,TYPHOID,86.0
DEU,2019,YFEVER,0.0
DEU,2018,CRS,0.0
DEU,2018,DIPHTHERIA,26.0
DEU,2018,JAPENC,
DEU,2018,MEASLES,543.0
DEU,2018,MUMPS,534.0
DEU,2018,NTETANUS,
DEU,2018,PERTUSSIS,12907.0
DEU,2018,POLIO,0.0
DEU,2018,RUBELLA,16.0
DEU,2018,TYPHOID,58.0
DEU,2018,YFEVER,0.0
DEU,2017,CRS,0.0
DEU,2017,DIPHTHERIA,11.0
DEU,2017,JAPENC,
DEU,2017,MEASLES,929.0
DEU,2017,MUMPS,652.0
DEU,2017,NTETANUS,
DEU,2017,PERTUSSIS,16183.0
DEU,2017,POLIO,0.0
DEU,2017,RUBELLA,74.0
DEU,2017,TTETANUS,
DEU,2017,YFEVER,0.0
DEU,2016,CRS,0.0
DEU,2016,DIPHTHERIA,9.0
DEU,2016,JAPENC,
DEU,2016,MEASLES,326.0
DEU,2016,MUMPS,741.0
DEU,2016,NTETANUS,
DEU,2016,PERTUSSIS,13809.0
DEU,2016,POLIO,0.0
DEU,2016,RUBELLA,95.0
DEU,2016,TTETANUS,
DEU,2016,YFEVER,0.0
DEU,2015,CRS,0.0
DEU,2015,DIPHTHERIA,14.0
DEU,2015,JAPENC,
DEU,2015,MEASLES,2464.0
DEU,2015,MUMPS,699.0
DEU,2015,NTETANUS,
DEU,2015,PERTUSSIS,9000.0
DEU,2015,POLIO,0.0
DEU,2015,RUBELLA,90.0
DEU,2015,TTETANUS,
DEU,2015,YFEVER,0.0
DEU,2014,CRS,0.0
DEU,2014,DIPHTHERIA,9.0
DEU,2014,JAPENC,
DEU,2014,MEASLES,443.0
DEU,2014,MUMPS,837.0
DEU,2014,NTETANUS,
DEU,2014,PERTUSSIS,12260.0
DEU,2014,POLIO,1.0
DEU,2014,RUBELLA,151.0
DEU,2014,TTETANUS,
DEU,2014,YFEVER,0.0
DEU,2013,CRS,1.0
DEU,2013,DIPHTHERIA,4.0
DEU,2013,JAPENC,
DEU,2013,MEASLES,1771.0
DEU,2013,MUMPS,
DEU,2013,NTETANUS,
DEU,2013,PERTUSSIS,
DEU,2013,POLIO,0.0
DEU,2013,RUBELLA,
DEU,2013,TTETANUS,
DEU,2013,YFEVER,0.0
DEU,2012,CRS,1.0
DEU,2012,DIPHTHERIA,9.0
DEU,2012,JAPENC,
DEU,2012,MEASLES,166.0
DEU,2012,MUMPS,
DEU,2012,NTETANUS,
DEU,2012,PERTUSSIS,
DEU,2012,POLIO,0.0
DEU,2012,RUBELLA,
DEU,2012,TTETANUS,
DEU,2012,YFEVER,0.0
DEU,2011,CRS,0.0
DEU,2011,DIPHTHERIA,4.0
DEU,2011,JAPENC,
DEU,2011,MEASLES,1607.0
DEU,2011,MUMPS,
DEU,2011,NTETANUS,
DEU,2011,PERTUSSIS,
DEU,2011,POLIO,0.0
DEU,2011,RUBELLA,
DEU,2011,TTETANUS,
DEU,2011,YFEVER,0.0
DEU,2010,CRS,0.0
DEU,2010,DIPHTHERIA,8.0
DEU,2010,JAPENC,
DEU,2010,MEASLES,780.0
DEU,2010,MUMPS,
DEU,2010,NTETANUS,
DEU,2010,PERTUSSIS,
DEU,2010,POLIO,0.0
DEU,2010,RUBELLA,
DEU,2010,TTETANUS,
DEU,2010,YFEVER,0.0
DEU,2009,CRS,2.0
DEU,2009,DIPHTHERIA,4.0
DEU,2009,JAPENC,
DEU,2009,MEASLES,574.0
DEU,2009,MUMPS,
DEU,2009,NTETANUS,
DEU,2009,PERTUSSIS,
DEU,2009,POLIO,0.0
DEU,2009,RUBELLA,
DEU,2009,TTETANUS,
DEU,2009,YFEVER,
DEU,2008,CRS,1.0
DEU,2008,DIPHTHERIA,0.0
DEU,2008,JAPENC,
DEU,2008,MEASLES,917.0
DEU,2008,MUMPS,
DEU,2008,NTETANUS,
DEU,2008,PERTUSSIS,
DEU,2008,POLIO,0.0
DEU,2008,RUBELLA,
DEU,2008,TTETANUS,
DEU,2008,YFEVER,0.0
DEU,2007,CRS,0.0
DEU,2007,DIPHTHERIA,2.0
DEU,2007,JAPENC,
DEU,2007,MEASLES,567.0
DEU,2007,MUMPS,
DEU,2007,NTETANUS,
DEU,2007,PERTUSSIS,
DEU,2007,POLIO,0.0
DEU,2007,RUBELLA,
DEU,2007,TTETANUS,
DEU,2007,YFEVER,0.0
DEU,2006,CRS,1.0
DEU,2006,DIPHTHERIA,0.0
DEU,2006,JAPENC,
DEU,2006,MEASLES,2307.0
DEU,2006,MUMPS,
DEU,2006,NTETANUS,
DEU,2006,PERTUSSIS,
DEU,2006,POLIO,0.0
DEU,2006,RUBELLA,
DEU,2006,TTETANUS,
DEU,2006,YFEVER,0.0
DEU,2005,CRS,0.0
DEU,2005,DIPHTHERIA,1.0
DEU,2005,MEASLES,778.0
DEU,2005,MUMPS,
DEU,2005,NTETANUS,
DEU,2005,PERTUSSIS,
DEU,2005,POLIO,0.0
DEU,2005,RUBELLA,
DEU,2005,TTETANUS,
DEU,2005,YFEVER,
DEU,2004,CRS,2.0
DEU,2004,DIPHTHERIA,1.0
DEU,2004,MEASLES,121.0
DEU,2004,MUMPS,
DEU,2004,NTETANUS,
DEU,2004,PERTUSSIS,
DEU,2004,POLIO,0.0
DEU,2004,RUBELLA,
DEU,2004,TTETANUS,
DEU,2004,YFEVER,0.0
DEU,2003,CRS,1.0
DEU,2003,DIPHTHERIA,0.0
DEU,2003,MEASLES,779.0
DEU,2003,MUMPS,
DEU,2003,NTETANUS,
DEU,2003,PERTUSSIS,
DEU,2003,POLIO,0.0
DEU,2003,RUBELLA,
DEU,2003,TTETANUS,
DEU,2003,YFEVER,0.0
DEU,2002,CRS,0.0
DEU,2002,DIPHTHERIA,1.0
DEU,2002,MEASLES,4657.0
DEU,2002,MUMPS,
DEU,2002,NTETANUS,
DEU,2002,PERTUSSIS,
DEU,2002,POLIO,0.0
DEU,2002,RUBELLA,
DEU,2002,TTETANUS,
DEU,2002,YFEVER,0.0
DEU,2001,CRS,1.0
DEU,2001,DIPHTHERIA,0.0
DEU,2001,MEASLES,6024.0
DEU,2001,MUMPS,
DEU,2001,NTETANUS,
DEU,2001,PERTUSSIS,
DEU,2001,POLIO,0.0
DEU,2001,RUBELLA,
DEU,2001,TTETANUS,
DEU,2001,YFEVER,0.0
DEU,2000,CRS,7.0
DEU,2000,DIPHTHERIA,0.0
DEU,2000,MEASLES,
DEU,2000,MUMPS,
DEU,2000,NTETANUS,0.0
DEU,2000,PERTUSSIS,
DEU,2000,POLIO,0.0
DEU,2000,RUBELLA,
DEU,2000,TTETANUS,8.0
DEU,2000,YFEVER,0.0
DEU,1999,CRS,4.0
DEU,1999,DIPHTHERIA,1.0
DEU,1999,MEASLES,
DEU,1999,MUMPS,
DEU,1999,NTETANUS,
DEU,1999,PERTUSSIS,
DEU,1999,POLIO,0.0
DEU,1999,RUBELLA,
DEU,1999,TTETANUS,
DEU,1999,YFEVER,
DEU,1998,DIPHTHERIA,1.0
DEU,1998,MEASLES,
DEU,1998,NTETANUS,
DEU,1998,PERTUSSIS,
DEU,1998,POLIO,0.0
DEU,1998,TTETANUS,7.0
DEU,1998,YFEVER,
DEU,1997,DIPHTHERIA,3.0
DEU,1997,MEASLES,
DEU,1997,NTETANUS,0.0
DEU,1997,PERTUSSIS,
DEU,1997,POLIO,0.0
DEU,1997,TTETANUS,11.0
DEU,1997,YFEVER,
DEU,1996,DIPHTHERIA,3.0
DEU,1996,MEASLES,
DEU,1996,NTETANUS,0.0
DEU,1996,PERTUSSIS,
DEU,1996,POLIO,0.0
DEU,1996,TTETANUS,17.0
DEU,1996,YFEVER,
DEU,1995,DIPHTHERIA,4.0
DEU,1995,MEASLES,
DEU,1995,NTETANUS,0.0
DEU,1995,PERTUSSIS,
DEU,1995,POLIO,0.0
DEU,1995,TTETANUS,11.0
DEU,1995,YFEVER,
DEU,1994,DIPHTHERIA,8.0
DEU,1994,MEASLES,
DEU,1994,NTETANUS,0.0
DEU,1994,PERTUSSIS,
DEU,1994,POLIO,0.0
DEU,1994,TTETANUS,14.0
DEU,1994,YFEVER,
DEU,1993,DIPHTHERIA,9.0
DEU,1993,MEASLES,
DEU,1993,NTETANUS,0.0
DEU,1993,PERTUSSIS,
DEU,1993,POLIO,0.0
DEU,1993,TTETANUS,16.0
DEU,1993,YFEVER,
DEU,1992,DIPHTHERIA,1.0
DEU,1992,MEASLES,
DEU,1992,NTETANUS,0.0
DEU,1992,PERTUSSIS,
DEU,1992,POLIO,2.0
DEU,1992,TTETANUS,14.0
DEU,1992,YFEVER,
DEU,1991,DIPHTHERIA,2.0
DEU,1991,MEASLES,
DEU,1991,NTETANUS,0.0
DEU,1991,PERTUSSIS,
DEU,1991,POLIO,3.0
DEU,1991,TTETANUS,16.0
DEU,1991,YFEVER,
DEU,1990,DIPHTHERIA,6.0
DEU,1990,MEASLES,
DEU,1990,NTETANUS,0.0
DEU,1990,PERTUSSIS,
DEU,1990,POLIO,3.0
DEU,1990,TTETANUS,18.0
DEU,1990,YFEVER,
DEU,1989,DIPHTHERIA,5.0
DEU,1989,MEASLES,45.0
DEU,1989,NTETANUS,0.0
DEU,1989,PERTUSSIS,94.0
DEU,1989,POLIO,1.0
DEU,1989,TTETANUS,13.0
DEU,1989,YFEVER,
DEU,1988,DIPHTHERIA,4.0
DEU,1988,MEASLES,17.0
DEU,1988,NTETANUS,0.0
DEU,1988,PERTUSSIS,244.0
DEU,1988,POLIO,0.0
DEU,1988,TTETANUS,16.0
DEU,1988,YFEVER,
DEU,1987,DIPHTHERIA,8.0
DEU,1987,MEASLES,189.0
DEU,1987,NTETANUS,0.0
DEU,1987,PERTUSSIS,60.0
DEU,1987,POLIO,0.0
DEU,1987,TTETANUS,15.0
DEU,1987,YFEVER,
DEU,1986,DIPHTHERIA,7.0
DEU,1986,MEASLES,199.0
DEU,1986,NTETANUS,0.0
DEU,1986,PERTUSSIS,76.0
DEU,1986,POLIO,2.0
DEU,1986,TTETANUS,28.0
DEU,1986,YFEVER,
DEU,1985,DIPHTHERIA,4.0
DEU,1985,MEASLES,568.0
DEU,1985,NTETANUS,0.0
DEU,1985,PERTUSSIS,306.0
DEU,1985,POLIO,0.0
DEU,1985,TTETANUS,18.0
DEU,1985,YFEVER,
DEU,1984,DIPHTHERIA,8.0
DEU,1984,MEASLES,11759.0
DEU,1984,NTETANUS,0.0
DEU,1984,PERTUSSIS,187.0
DEU,1984,POLIO,2.0
DEU,1984,TTETANUS,21.0
DEU,1984,YFEVER,
DEU,1983,DIPHTHERIA,17.0
DEU,1983,MEASLES,9798.0
DEU,1983,NTETANUS,0.0
DEU,1983,PERTUSSIS,207.0
DEU,1983,POLIO,9.0
DEU,1983,TTETANUS,22.0
DEU,1983,YFEVER,
DEU,1982,DIPHTHERIA,30.0
DEU,1982,MEASLES,2029.0
DEU,1982,NTETANUS,0.0
DEU,1982,PERTUSSIS,217.0
DEU,1982,POLIO,7.0
DEU,1982,TTETANUS,25.0
DEU,1982,YFEVER,
DEU,1981,DIPHTHERIA,7.0
DEU,1981,MEASLES,5290.0
DEU,1981,NTETANUS,0.0
DEU,1981,PERTUSSIS,209.0
DEU,1981,POLIO,19.0
DEU,1981,TTETANUS,22.0
DEU,1981,YFEVER,
DEU,1980,DIPHTHERIA,19.0
DEU,1980,MEASLES,28745.0
DEU,1980,NTETANUS,0.0
DEU,1980,PERTUSSIS,258.0
DEU,1980,POLIO,7.0
DEU,1980,TTETANUS,21.0
DEU,1980,YFEVER,
DJI,2023,CRS,0.0
DJI,2023,DIPHTHERIA,0.0
DJI,2023,INVASIVE_MENING,
DJI,2023,JAPENC,0.0
DJI,2023,MEASLES,446.0
DJI,2023,MUMPS,0.0
DJI,2023,NTETANUS,1.0
DJI,2023,PERTUSSIS,0.0
DJI,2023,POLIO,
DJI,2023,RUBELLA,5.0
DJI,2023,TTETANUS,1.0
DJI,2023,TYPHOID,13.0
DJI,2023,YFEVER,0.0
DJI,2022,CRS,0.0
DJI,2022,DIPHTHERIA,0.0
DJI,2022,INVASIVE_MENING,0.0
DJI,2022,JAPENC,0.0
DJI,2022,MEASLES,206.0
DJI,2022,MUMPS,0.0
DJI,2022,NTETANUS,0.0
DJI,2022,PERTUSSIS,0.0
DJI,2022,POLIO,
DJI,2022,RUBELLA,26.0
DJI,2022,TTETANUS,0.0
DJI,2022,TYPHOID,57.0
DJI,2022,YFEVER,0.0
DJI,2021,CRS,
DJI,2021,DIPHTHERIA,0.0
DJI,2021,INVASIVE_MENING,
DJI,2021,JAPENC,
DJI,2021,MEASLES,0.0
DJI,2021,MUMPS,0.0
DJI,2021,NTETANUS,0.0
DJI,2021,PERTUSSIS,0.0
DJI,2021,POLIO,0.0
DJI,2021,RUBELLA,0.0
DJI,2021,TTETANUS,0.0
DJI,2021,TYPHOID,
DJI,2021,YFEVER,0.0
DJI,2020,CRS,
DJI,2020,DIPHTHERIA,0.0
DJI,2020,INVASIVE_MENING,
DJI,2020,JAPENC,
DJI,2020,MEASLES,
DJI,2020,MUMPS,
DJI,2020,NTETANUS,
DJI,2020,PERTUSSIS,
DJI,2020,POLIO,0.0
DJI,2020,RUBELLA,
DJI,2020,TTETANUS,
DJI,2020,TYPHOID,
DJI,2020,YFEVER,
DJI,2019,CRS,
DJI,2019,DIPHTHERIA,
DJI,2019,JAPENC,
DJI,2019,MEASLES,
DJI,2019,MUMPS,
DJI,2019,NTETANUS,
DJI,2019,PERTUSSIS,
DJI,2019,POLIO,0.0
DJI,2019,RUBELLA,
DJI,2019,TTETANUS,
DJI,2019,TYPHOID,
DJI,2019,YFEVER,
DJI,2018,CRS,
DJI,2018,DIPHTHERIA,
DJI,2018,JAPENC,
DJI,2018,MEASLES,28.0
DJI,2018,MUMPS,
DJI,2018,NTETANUS,0.0
DJI,2018,PERTUSSIS,
DJI,2018,POLIO,0.0
DJI,2018,RUBELLA,
DJI,2018,TTETANUS,0.0
DJI,2018,TYPHOID,0.0
DJI,2018,YFEVER,
DJI,2017,CRS,
DJI,2017,DIPHTHERIA,
DJI,2017,JAPENC,
DJI,2017,MEASLES,3.0
DJI,2017,MUMPS,
DJI,2017,NTETANUS,
DJI,2017,PERTUSSIS,
DJI,2017,POLIO,0.0
DJI,2017,RUBELLA,0.0
DJI,2017,TTETANUS,
DJI,2017,YFEVER,
DJI,2016,CRS,
DJI,2016,DIPHTHERIA,
DJI,2016,JAPENC,
DJI,2016,MEASLES,8.0
DJI,2016,MUMPS,
DJI,2016,NTETANUS,
DJI,2016,PERTUSSIS,
DJI,2016,POLIO,0.0
DJI,2016,RUBELLA,4.0
DJI,2016,TTETANUS,
DJI,2016,YFEVER,
DJI,2015,CRS,
DJI,2015,DIPHTHERIA,
DJI,2015,JAPENC,
DJI,2015,MEASLES,47.0
DJI,2015,MUMPS,
DJI,2015,NTETANUS,
DJI,2015,PERTUSSIS,
DJI,2015,POLIO,0.0
DJI,2015,RUBELLA,
DJI,2015,TTETANUS,
DJI,2015,YFEVER,
DJI,2014,CRS,
DJI,2014,DIPHTHERIA,
DJI,2014,JAPENC,
DJI,2014,MEASLES,
DJI,2014,MUMPS,
DJI,2014,NTETANUS,
DJI,2014,PERTUSSIS,
DJI,2014,POLIO,0.0
DJI,2014,RUBELLA,
DJI,2014,TTETANUS,
DJI,2014,YFEVER,
DJI,2013,CRS,
DJI,2013,DIPHTHERIA,0.0
DJI,2013,JAPENC,
DJI,2013,MEASLES,28.0
DJI,2013,MUMPS,
DJI,2013,NTETANUS,
DJI,2013,PERTUSSIS,
DJI,2013,POLIO,0.0
DJI,2013,RUBELLA,0.0
DJI,2013,TTETANUS,
DJI,2013,YFEVER,
DJI,2012,CRS,
DJI,2012,DIPHTHERIA,0.0
DJI,2012,JAPENC,
DJI,2012,MEASLES,709.0
DJI,2012,MUMPS,
DJI,2012,NTETANUS,0.0
DJI,2012,PERTUSSIS,
DJI,2012,POLIO,0.0
DJI,2012,RUBELLA,0.0
DJI,2012,TTETANUS,
DJI,2012,YFEVER,
DJI,2011,CRS,
DJI,2011,DIPHTHERIA,0.0
DJI,2011,JAPENC,
DJI,2011,MEASLES,49.0
DJI,2011,MUMPS,
DJI,2011,NTETANUS,
DJI,2011,PERTUSSIS,
DJI,2011,POLIO,0.0
DJI,2011,RUBELLA,15.0
DJI,2011,TTETANUS,
DJI,2011,YFEVER,
DJI,2010,CRS,5.0
DJI,2010,DIPHTHERIA,0.0
DJI,2010,JAPENC,0.0
DJI,2010,MEASLES,7.0
DJI,2010,MUMPS,
DJI,2010,NTETANUS,0.0
DJI,2010,PERTUSSIS,0.0
DJI,2010,POLIO,0.0
DJI,2010,RUBELLA,
DJI,2010,TTETANUS,0.0
DJI,2010,YFEVER,0.0
DJI,2009,CRS,16.0
DJI,2009,DIPHTHERIA,0.0
DJI,2009,JAPENC,0.0
DJI,2009,MEASLES,48.0
DJI,2009,MUMPS,
DJI,2009,NTETANUS,0.0
DJI,2009,PERTUSSIS,0.0
DJI,2009,POLIO,0.0
DJI,2009,RUBELLA,
DJI,2009,TTETANUS,0.0
DJI,2009,YFEVER,0.0
DJI,2008,CRS,
DJI,2008,DIPHTHERIA,0.0
DJI,2008,JAPENC,0.0
DJI,2008,MEASLES,143.0
DJI,2008,MUMPS,
DJI,2008,NTETANUS,0.0
DJI,2008,PERTUSSIS,0.0
DJI,2008,POLIO,0.0
DJI,2008,RUBELLA,118.0
DJI,2008,TTETANUS,0.0
DJI,2008,YFEVER,0.0
DJI,2007,CRS,
DJI,2007,DIPHTHERIA,0.0
DJI,2007,JAPENC,0.0
DJI,2007,MEASLES,24.0
DJI,2007,MUMPS,0.0
DJI,2007,NTETANUS,0.0
DJI,2007,PERTUSSIS,3.0
DJI,2007,POLIO,0.0
DJI,2007,RUBELLA,
DJI,2007,TTETANUS,0.0
DJI,2007,YFEVER,0.0
DJI,2006,CRS,
DJI,2006,DIPHTHERIA,
DJI,2006,JAPENC,
DJI,2006,MEASLES,49.0
DJI,2006,MUMPS,
DJI,2006,NTETANUS,1.0
DJI,2006,PERTUSSIS,
DJI,2006,POLIO,0.0
DJI,2006,RUBELLA,
DJI,2006,TTETANUS,1.0
DJI,2006,YFEVER,
DJI,2005,CRS,
DJI,2005,DIPHTHERIA,0.0
DJI,2005,MEASLES,298.0
DJI,2005,MUMPS,
DJI,2005,NTETANUS,0.0
DJI,2005,PERTUSSIS,
DJI,2005,POLIO,0.0
DJI,2005,RUBELLA,
DJI,2005,TTETANUS,0.0
DJI,2005,YFEVER,
DJI,2004,CRS,
DJI,2004,DIPHTHERIA,0.0
DJI,2004,MEASLES,71.0
DJI,2004,MUMPS,
DJI,2004,NTETANUS,0.0
DJI,2004,PERTUSSIS,0.0
DJI,2004,POLIO,0.0
DJI,2004,RUBELLA,
DJI,2004,TTETANUS,0.0
DJI,2004,YFEVER,
DJI,2003,CRS,
DJI,2003,DIPHTHERIA,0.0
DJI,2003,MEASLES,37.0
DJI,2003,MUMPS,
DJI,2003,NTETANUS,0.0
DJI,2003,PERTUSSIS,10.0
DJI,2003,POLIO,0.0
DJI,2003,RUBELLA,
DJI,2003,TTETANUS,0.0
DJI,2003,YFEVER,
DJI,2002,CRS,
DJI,2002,DIPHTHERIA,
DJI,2002,MEASLES,50.0
DJI,2002,MUMPS,
DJI,2002,NTETANUS,
DJI,2002,PERTUSSIS,2.0
DJI,2002,POLIO,0.0
DJI,2002,RUBELLA,
DJI,2002,TTETANUS,1.0
